Aug 27 11:00:39 Opening RF device...
Aug 27 11:00:39 Opening USRP channels=1, args: type=b200,master_clock_rate=23.04e6
Aug 27 11:00:39 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.0,  PSR, 3.9, 2021-08-27 11:00:39:172 
Aug 27 11:05:41 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.5,  PSR, 6.3, 2021-08-27 11:05:41:691 
Aug 27 11:05:42 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.5,  PSR, 5.2, 2021-08-27 11:05:41:961 
Aug 27 11:05:43 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.6,  PSR, 8.0, 2021-08-27 11:05:42:838 
Aug 27 11:05:43 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.7,  PSR, 4.1, 2021-08-27 11:05:43:354 
Aug 27 11:05:43 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.0,  PSR, 6.2, 2021-08-27 11:05:43:773 
Aug 27 11:05:45 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.4,  PSR, 3.8, 2021-08-27 11:05:43:941 
Aug 27 11:05:45 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.9,  PSR, 7.2, 2021-08-27 11:05:45:211 
Aug 27 11:05:45 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.7,  PSR, 7.7, 2021-08-27 11:05:45:482 
Aug 27 11:05:47 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.9,  PSR, 8.0, 2021-08-27 11:05:46:507 
Aug 27 11:05:47 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.4,  PSR, 8.5, 2021-08-27 11:05:47:376 
Aug 27 11:05:48 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.5,  PSR, 7.1, 2021-08-27 11:05:47:642 
Aug 27 11:05:49 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.3,  PSR, 2.6, 2021-08-27 11:05:48:972 
Aug 27 11:05:49 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.4,  PSR, 6.5, 2021-08-27 11:05:49:353 
Aug 27 11:05:49 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.1,  PSR, 7.0, 2021-08-27 11:05:49:622 
Aug 27 11:05:50 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.6,  PSR, 4.4, 2021-08-27 11:05:49:893 
Aug 27 11:05:50 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.6,  PSR, 7.3, 2021-08-27 11:05:50:163 
Aug 27 11:05:50 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.9,  PSR, 5.6, 2021-08-27 11:05:50:434 
Aug 27 11:05:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.7,  PSR, 8.8, 2021-08-27 11:05:50:744 
Aug 27 11:05:51 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.1,  PSR, 5.5, 2021-08-27 11:05:51:074 
Aug 27 11:05:52 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.7,  PSR, 3.9, 2021-08-27 11:05:51:443 
Aug 27 11:05:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.5,  PSR, 5.5, 2021-08-27 11:05:52:296 
Aug 27 11:05:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -23.4,  PSR, 2.0, 2021-08-27 11:05:53:093 
Aug 27 11:05:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.9,  PSR, 6.9, 2021-08-27 11:05:53:354 
Aug 27 11:05:53 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.2,  PSR, 4.9, 2021-08-27 11:05:53:634 
Aug 27 11:05:54 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.0,  PSR, 7.5, 2021-08-27 11:05:53:903 
Aug 27 11:05:54 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.2,  PSR, 5.2, 2021-08-27 11:05:54:174 
Aug 27 11:05:54 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.7,  PSR, 5.5, 2021-08-27 11:05:54:444 
Aug 27 11:05:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.8,  PSR, 7.4, 2021-08-27 11:05:54:714 
Aug 27 11:05:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.5,  PSR, 5.6, 2021-08-27 11:05:55:152 
Aug 27 11:05:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.6,  PSR, 7.2, 2021-08-27 11:05:55:424 
Aug 27 11:05:55 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -25.9,  PSR, 2.1, 2021-08-27 11:05:55:695 
Aug 27 11:05:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.6,  PSR, 9.1, 2021-08-27 11:05:55:975 
Aug 27 11:05:56 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.4,  PSR, 7.2, 2021-08-27 11:05:56:244 
Aug 27 11:05:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -26.2,  PSR, 2.0, 2021-08-27 11:05:56:764 
Aug 27 11:05:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.7,  PSR, 6.2, 2021-08-27 11:05:57:024 
Aug 27 11:05:57 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.3,  PSR, 7.9, 2021-08-27 11:05:57:556 
Aug 27 11:05:58 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.5,  PSR, 5.4, 2021-08-27 11:05:57:725 
Aug 27 11:05:58 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.3,  PSR, 6.0, 2021-08-27 11:05:58:245 
Aug 27 11:05:59 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.8,  PSR, 8.2, 2021-08-27 11:05:58:634 
Aug 27 11:05:59 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.6,  PSR, 6.7, 2021-08-27 11:05:59:345 
Aug 27 11:06:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.6,  PSR, 5.0, 2021-08-27 11:05:59:726 
Aug 27 11:06:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -22.7,  PSR, 4.2, 2021-08-27 11:06:00:325 
Aug 27 11:06:00 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.8,  PSR, 6.4, 2021-08-27 11:06:00:596 
Aug 27 11:06:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -24.9,  PSR, 2.3, 2021-08-27 11:06:00:866 
Aug 27 11:06:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.3,  PSR, 6.1, 2021-08-27 11:06:01:126 
Aug 27 11:06:01 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.0,  PSR, 5.2, 2021-08-27 11:06:01:394 
Aug 27 11:06:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.3,  PSR, 7.7, 2021-08-27 11:06:01:746 
Aug 27 11:06:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.0,  PSR, 4.9, 2021-08-27 11:06:02:015 
Aug 27 11:06:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.2,  PSR, 8.1, 2021-08-27 11:06:02:286 
Aug 27 11:06:02 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.7,  PSR, 7.1, 2021-08-27 11:06:02:555 
Aug 27 11:06:03 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.0,  PSR, 6.7, 2021-08-27 11:06:02:826 
Aug 27 11:06:03 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.9,  PSR, 7.0, 2021-08-27 11:06:03:156 
Aug 27 11:06:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -20.3,  PSR, 8.7, 2021-08-27 11:06:03:596 
Aug 27 11:06:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.4,  PSR, 7.0, 2021-08-27 11:06:04:116 
Aug 27 11:06:04 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.6,  PSR, 6.9, 2021-08-27 11:06:04:385 
Aug 27 11:06:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.3,  PSR, 7.2, 2021-08-27 11:06:04:956 
Aug 27 11:06:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.4,  PSR, 6.6, 2021-08-27 11:06:05:256 
Aug 27 11:06:05 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.9,  PSR, 7.2, 2021-08-27 11:06:05:576 
Aug 27 11:06:06 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -17.1,  PSR, 5.1, 2021-08-27 11:06:05:927 
Aug 27 11:06:07 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.2,  PSR, 7.5, 2021-08-27 11:06:06:872 
Aug 27 11:06:07 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -9.6,  PSR, 6.5, 2021-08-27 11:06:07:227 
Aug 27 11:06:07 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.6,  PSR, 5.6, 2021-08-27 11:06:07:556 
Aug 27 11:06:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -16.4,  PSR, 5.6, 2021-08-27 11:06:07:847 
Aug 27 11:06:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -18.2,  PSR, 5.7, 2021-08-27 11:06:08:146 
Aug 27 11:06:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.1,  PSR, 5.9, 2021-08-27 11:06:08:447 
Aug 27 11:06:08 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.9,  PSR, 6.6, 2021-08-27 11:06:08:717 
Aug 27 11:06:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.5,  PSR, 6.1, 2021-08-27 11:06:08:987 
Aug 27 11:06:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.7,  PSR, 5.9, 2021-08-27 11:06:09:257 
Aug 27 11:06:09 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.1,  PSR, 7.0, 2021-08-27 11:06:09:528 
Aug 27 11:06:10 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.8,  PSR, 5.7, 2021-08-27 11:06:09:817 
Aug 27 11:06:10 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.0,  PSR, 7.4, 2021-08-27 11:06:10:086 
Aug 27 11:06:11 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -15.8,  PSR, 6.6, 2021-08-27 11:06:10:717 
Aug 27 11:06:11 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -14.8,  PSR, 7.3, 2021-08-27 11:06:11:197 
Aug 27 11:06:12 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -19.3,  PSR, 7.2, 2021-08-27 11:06:12:300 
Aug 27 11:06:13 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -13.6,  PSR, 6.4, 2021-08-27 11:06:12:787 
Aug 27 11:06:13 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.4,  PSR, 6.1, 2021-08-27 11:06:13:147 
Aug 27 11:06:13 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.1,  PSR, 6.5, 2021-08-27 11:06:13:427 
Aug 27 11:06:13 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.9,  PSR, 7.8, 2021-08-27 11:06:13:718 
Aug 27 11:06:14 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -12.2,  PSR, 7.4, 2021-08-27 11:06:13:986 
Aug 27 11:06:14 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.5,  PSR, 7.0, 2021-08-27 11:06:14:308 
Aug 27 11:06:15 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.2,  PSR, 6.7, 2021-08-27 11:06:14:577 
Aug 27 11:06:15 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.1,  PSR, 8.0, 2021-08-27 11:06:15:188 
Aug 27 11:06:17 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.6,  PSR, 8.2, 2021-08-27 11:06:17:348 
Aug 27 11:06:17 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.7,  PSR, 7.7, 2021-08-27 11:06:17:638 
Aug 27 11:06:18 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.9,  PSR, 9.4, 2021-08-27 11:06:18:663 
Aug 27 11:06:19 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.1,  PSR, 5.5, 2021-08-27 11:06:18:967 
Aug 27 11:06:19 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.1,  PSR, 6.3, 2021-08-27 11:06:19:258 
Aug 27 11:06:19 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.8,  PSR, 7.7, 2021-08-27 11:06:19:528 
Aug 27 11:06:20 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.2,  PSR, 6.3, 2021-08-27 11:06:19:828 
Aug 27 11:06:20 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.7,  PSR, 7.2, 2021-08-27 11:06:20:099 
Aug 27 11:06:20 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.4,  PSR, 6.3, 2021-08-27 11:06:20:368 
Aug 27 11:06:20 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.5,  PSR, 8.6, 2021-08-27 11:06:20:639 
Aug 27 11:06:21 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.8,  PSR, 7.4, 2021-08-27 11:06:20:928 
Aug 27 11:06:22 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.7,  PSR, 7.6, 2021-08-27 11:06:21:218 
Aug 27 11:06:22 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.6,  PSR, 8.3, 2021-08-27 11:06:22:184 
Aug 27 11:06:22 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.8,  PSR, 8.0, 2021-08-27 11:06:22:448 
Aug 27 11:06:22 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -10.9,  PSR, 6.5, 2021-08-27 11:06:22:719 
Aug 27 11:06:23 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.5,  PSR, 6.2, 2021-08-27 11:06:22:988 
Aug 27 11:06:23 Found CELL MHz, 3500.0,  EARFCN, 6600, PHYID, 1, PRB, 50,  ports, 1, PSS power dBm, -11.2,  PSR, 5.1, 2021-08-27 11:06:23:259 
